country_observed_name,state_or_province_observed_name,mining_name,authors,year,month
United States,Nebraska,Elk Creek Niobium Project,"Arun Vathavooran, Benjamin Parsons, Brian S. Prosser, Clara Balasko, David Stone, David Winters, Eric Larochelle, Grant Malensek, Jeff Osborn, Joanna Poeck, John (Ben) Day, John Tinucci, Mark Allan Willow, Paul Williams, Sylvain Harton",2017,8
