country_observed_name,state_or_province_observed_name,mining_name,authors,year,month
Canada,Quebec,Crevier Niobium Project,"Celine Charbonneau, Claude Duplessis, Daniel M. Gagnon, Ewald Pengel, Gared J. Daniel, Sylvain Boucher",2011,12
