country_observed_name,state_or_province_observed_name,mining_name,authors,year,month
United States,Nebraska,Elk Creek Niobium Project,"Martin Frank Pittuck, Benjamin Parsons, Vladimir I. Ugorets, Eric Larochelle, Alain Dorval, Joanna Poeck, Jeff Osborn, John Tinucci, Clara Balasko, Mark Willow, Valerie Obie",2015,10
