country_observed_name,state_or_province_observed_name,mining_name,authors,year,month
Canada,New Brunswick,Mount Pleasant Property,"Paul Dunbar, Andrew Hara, Robert de l'Etoile, Dorota A. El-Rassi, Trevor Boyd",2006,8
