country_observed_name,state_or_province_observed_name,mining_name,authors,year,month
Canada,Ontario,James Bay Niobium Project,"Louis-Pierre Gignac, Carl Michaud, Paul Murphy, Antoine Champagne, Pierre Pelletier, Dorota El Rassi",2020,11
